address,evmos_address,evmos_9000-1_staked,evmos_9000-1_count
nomic1u9zlx4c27xa9d5d82d3n3svnaz3vsjxlfze3kv,evmos1u9zlx4c27xa9d5d82d3n3svnaz3vsjxlhmm9lw,107000000,3
nomic1ua07305fm9csr5wcfputhpm2re439wp79grr09,evmos1ua07305fm9csr5wcfputhpm2re439wp7m3phx8,220213854,1
nomic1ua0q9h5m24vl9mduvul4qzjsp8v7pydvcdutr2,evmos1ua0q9h5m24vl9mduvul4qzjsp8v7pydvx57l2g,50100000,1
nomic1ua3cs25gkn3l0z6cmsh8fkz65pv2n46x8zezqn,evmos1ua3cs25gkn3l0z6cmsh8fkz65pv2n46xemmkf3,2144865409,1
nomic1ua3ru9fe33sfxqtspz0grfyugejq6y4jaftugl,evmos1ua3ru9fe33sfxqtspz0grfyugejq6y4jrsfgpa,119588116,4
nomic1ua4q908cec5euf33fuyqjpt87ama5cm4zhnvfk,evmos1ua4q908cec5euf33fuyqjpt87ama5cm4uw3cq5,9908973,1
nomic1ua565x8p76tp3wd6rpjphlcw3n2wlvxucye3xl,evmos1ua565x8p76tp3wd6rpjphlcw3n2wlvxuxam90a,93224922,1
nomic1ua6ex95s4v02vu495f47xaz4paetstnv04uta7,evmos1ua6ex95s4v02vu495f47xaz4paetstnv3v7l5u,20000000,1
nomic1ua7aqw7n48w2umpkye4wn4xptt52fyuvz2dgaz,evmos1ua7aqw7n48w2umpkye4wn4xptt52fyuvun0u5q,14568952,3
nomic1ua7kdhlf4f39lka03huql42w0kp8y9wkp66udv,evmos1ua7kdhlf4f39lka03huql42w0kp8y9wklrcgyw,4635261572,1
nomic1ua7n9lz78tgdutv6gv35m5khcuzuu2ekjjzew5,evmos1ua7n9lz78tgdutv6gv35m5khcuzuu2ekvtqd8k,100987500,1
nomic1ua8kzucqqx7vuzdjqp43w643h277yl48azqrkq,evmos1ua8kzucqqx7vuzdjqp43w643h277yl48rmzhlz,511000000,3
nomic1uad2sp4ndm5mxwljyypdff59t6fjd7whl4suew,evmos1uad2sp4ndm5mxwljyypdff59t6fjd7whpvjgsv,17632352,2
nomic1uadpdls5ssmdpkypcvz5fg3cfqpc3ev3wt2nhd,evmos1uadpdls5ssmdpkypcvz5fg3cfqpc3ev3sjg870,67000000,1
nomic1uadv2c3ztf7dezcwsla0gsjd9k9zttzdts77hr,evmos1uadv2c3ztf7dezcwsla0gsjd9k9zttzd4fu27p,39800000,1
nomic1uadzy8kzlsx2s8k6qv2h8shgku4ux8e2re0lpm,evmos1uadzy8kzlsx2s8k6qv2h8shgku4ux8e2aqdtge,39000211,1
nomic1uaeduvp09g7zhm37vfdzvyuhk44drkdzvafl97,evmos1uaeduvp09g7zhm37vfdzvyuhk44drkdzjyttvu,170000000,2
nomic1uaefkn87aavls34usj3geuwufjs7jaggqel88g,evmos1uaefkn87aavls34usj3geuwufjs7jagg7qanw2,100760000,1
nomic1uaf6m9rvx4qsx09gsdctx7wmfxf8kelh9l56lz,evmos1uaf6m9rvx4qsx09gsdctx7wmfxf8kelhmxkwkq,425227329,2
nomic1uaf9gzy0zwuy0rytm44yf7ldnf9n3y5ne4apng,evmos1uaf9gzy0zwuy0rytm44yf7ldnf9n3y5n8vl462,23457848,2
nomic1uafa6q8ln077jzm2qrsnjn8av4ymzmd2cq5we4,evmos1uafa6q8ln077jzm2qrsnjn8av4ymzmd2xek6sh,1125133460,1
nomic1uaggle0y09vddxzlc0jx8z6gq2dekhq2nzclnz,evmos1uaggle0y09vddxzlc0jx8z6gq2dekhq2dm6t6q,286730000,1
nomic1uahrd25x8fxv9tlu2cpyk4hp6alk9k2xvqwmd6,evmos1uahrd25x8fxv9tlu2cpyk4hp6alk9k2xjev0yc,33000000,1
nomic1uajrh0frsnkps2xn6s8yh3wz5r42wsrzf38etr,evmos1uajrh0frsnkps2xn6s8yh3wz5r42wsrzhg9dzp,13500000,3
nomic1uajrn4xqy6985h6u2r8fxr0dvefdumvvf7szmh,evmos1uajrn4xqy6985h6u2r8fxr0dvefdumvvh8jkj4,100500000,1
nomic1uaks60r67hazczqx7gsuh2yd0czyz792ha7lrd,evmos1uaks60r67hazczqx7gsuh2yd0czyz792fyut20,104000000,1
nomic1uald5l74dt0ph90l0ddmdcrv6vv4k0ktag4tpr,evmos1uald5l74dt0ph90l0ddmdcrv6vv4k0ktr3hlgp,3069950,1
nomic1ualydu74g3k754ygsjwkxhu8azc5uyj0fvfhrw,evmos1ualydu74g3k754ygsjwkxhu8azc5uyj0h4tr2v,2100000,1
nomic1uamtzjv9kr4xr55ccyxr82ctaz8vay9lexygk2,evmos1uamtzjv9kr4xr55ccyxr82ctaz8vay9l8lxulg,3479060,2
nomic1uanpe4uc3sar776p0tssewm6laf94kfpcewv0s,evmos1uanpe4uc3sar776p0tssewm6laf94kfpxqvcxj,28337734,1
nomic1uanqa4f678frtz3hphhm8g5fv3mz687x9rz7pv,evmos1uanqa4f678frtz3hphhm8g5fv3mz687xm6q2gw,451000000,2
nomic1uant0zrrd80ej6z46tl8tl3ryzuyt465lvy8tn,evmos1uant0zrrd80ej6z46tl8tl3ryzuyt465p4xnz3,149503813,3
nomic1uant6p07maq36r0kfz8gezfqyw4ah03wyzse7v,evmos1uant6p07maq36r0kfz8gezfqyw4ah03w6mjdhw,138950000,1
nomic1uapjgzsjue2vm0vt47kwlpkqcly0quc3d9m6st,evmos1uapjgzsjue2vm0vt47kwlpkqcly0quc3nuewef,13000000,1
nomic1uapz8zz9dxz59j655asr9ryehnpquc253snw8y,evmos1uapz8zz9dxz59j655asr9ryehnpquc250f36wx,10279171,1
nomic1uaqtxky5p6897wqel4qpu749zf3m54zzalntwy,evmos1uaqtxky5p6897wqel4qpu749zf3m54zzrx3l8x,2000000,1
nomic1uar2my733j9kvg9dvj8qw00s6w3lyc4j9e22rj,evmos1uar2my733j9kvg9dvj8qw00s6w3lyc4jmqg72s,30000000,1
nomic1uar6ydmf00w5t2na5nwqnxk27p0jzh3a6aqcfv,evmos1uar6ydmf00w5t2na5nwqnxk27p0jzh3ayyzvqw,25220000,1
nomic1uar7k5y953zc9zqd9l2h095vdqcdq8tsllretr,evmos1uar7k5y953zc9zqd9l2h095vdqcdq8tspxpdzp,692820000,1
nomic1uarlcd4l88j9fegwswxjr5uyrtgcqmqtda2466,evmos1uarlcd4l88j9fegwswxjr5uyrtgcqmqtnygpnc,1286618648,1
nomic1uasmjhrhysf4yzpps9ghv07v4advgt23t02360,evmos1uasmjhrhysf4yzpps9ghv07v4advgt234kg9nd,784100000,1
nomic1uat2qqr6vzl84g4ua6frshxht3slevrw7a8dq7,evmos1uat2qqr6vzl84g4ua6frshxht3slevrwqy9efu,10014950,2
nomic1uatx5qwq4uqtjpu5k8d04alwau3aapncvd785q,evmos1uatx5qwq4uqtjpu5k8d04alwau3aapncj5unaz,25138033,14
nomic1uau979j0mtl592sv7sv9zpqkh7pvv0mk2lv57u,evmos1uau979j0mtl592sv7sv9zpqkh7pvv0mk5xwqh7,4028809,1
nomic1uawdtlfzyhaqfhxnvz6ennc56tut02tndr753c,evmos1uawdtlfzyhaqfhxnvz6ennc56tut02tnn6uqc6,99936439,1
nomic1uax6usmvzgawhq6r5pa542nnjysqq2relkrtez,evmos1uax6usmvzgawhq6r5pa542nnjysqq2rep0plsq,18408260,1
nomic1uaz5tzwt7herknkqlmkmzh4a6y94n8m8d0ah4c,evmos1uaz5tzwt7herknkqlmkmzh4a6y94n8m8nklru6,1000000000,1
nomic1uazu6nw0hujgle0gxpj97hyt5zh2uhdvv7l2fg,evmos1uazu6nw0hujgle0gxpj97hyt5zh2uhdvj8a7q2,250900000,2
nomic1uc2c7en2dshpzaqvc5fenlvudvf006995hyyn9,evmos1uc2c7en2dshpzaqvc5fenlvudvf006992wxs68,600000000,2
nomic1uc2k8yjuwlnu3cweqf2275grq3ft8y34urgvr6,evmos1uc2k8yjuwlnu3cweqf2275grq3ft8y34z62c2c,1010498559,1
nomic1uc35qr5z7ejd7gwxxwqu93w27klpxnd8y4rgcr,evmos1uc35qr5z7ejd7gwxxwqu93w27klpxnd86vpu3p,30347875,1
nomic1uc3massv2fzvqsk68e2qsm4j9my3n2z8nj8etu,evmos1uc3massv2fzvqsk68e2qsm4j9my3n2z8dt9dz7,285000000,1
nomic1uc4dyztnusupmku8wnfecnxepq3k7hlghqpc0n,evmos1uc4dyztnusupmku8wnfecnxepq3k7hlgfervx3,60185538,1
nomic1uc56gl5af4lrdf55rdwmp6c370eugp6u6c0t9r,evmos1uc56gl5af4lrdf55rdwmp6c370eugp6uypdlvp,914000000,5
nomic1uc5e5lgneyya9r0jrfqlcl7cutxzya3ja7ktgf,evmos1uc5e5lgneyya9r0jrfqlcl7cutxzya3jr85lpt,228800000,2
nomic1uc5sljkh4ys549nj3u3lu7gz6f5gxhcaugfel4,evmos1uc5sljkh4ys549nj3u3lu7gz6f5gxhcaz3tdkh,216427579,1
nomic1uc6h5ejnty9cmectg58afsxwl7prygmx9t6eqm,evmos1uc6h5ejnty9cmectg58afsxwl7prygmxmjcdfe,736007117,1
nomic1uc6j9p6tyewyz5r3aj9v5z3jyeesce7yz4phrq,evmos1uc6j9p6tyewyz5r3aj9v5z3jyeesce7yuvrr2z,70000000,1
nomic1uc6ndc5dseg4ugqu978j9682fhs4yfwetlk4h4,evmos1uc6ndc5dseg4ugqu978j9682fhs4yfwe4x5p7h,154937400,1
nomic1uc7agxn4jhknt6g9jydww2kus7ejjg5h5uv3kc,evmos1uc7agxn4jhknt6g9jydww2kus7ejjg5h29w9l6,4500000,1
nomic1uc8zynxut9ap4wgyeyvwuydxcj2yc7sr8fmw0f,evmos1uc8zynxut9ap4wgyeyvwuydxcj2yc7srese6xt,201160594,10
nomic1uc9u0pj9np5h9wpeu5djns4ey2rfxj6evjjyz6,evmos1uc9u0pj9np5h9wpeu5djns4ey2rfxj6ejtsstc,247070766,4
nomic1ucag4ntevyulcr9eu4cfm4p0rnpxjsuadndtw5,evmos1ucag4ntevyulcr9eu4cfm4p0rnpxjsuan20l8k,171309715,4
nomic1ucexqcrj2hckecrvad7azyc2cmf6a882nmzh9s,evmos1ucexqcrj2hckecrvad7azyc2cmf6a882dzqrvj,206719636,3
nomic1uchd50cswk9jw26vrzzzwch5tpk2md6dnarna7,evmos1uchd50cswk9jw26vrzzzwch5tpk2md6ddyp85u,2000000,1
nomic1ucjl9tt8mmte26zzaqdz40hk8damapc47tpyvj,evmos1ucjl9tt8mmte26zzaqdz40hk8damapc4qjrs9s,500895469,1
nomic1ucjvs0ak3vr6srmhpqgeyuljm79xus5rxhp2hg,evmos1ucjvs0ak3vr6srmhpqgeyuljm79xus5rcwr772,59344743,2
nomic1ucjx026vufdmwjt820lnhy98g3ywkx680u3dzv,evmos1ucjx026vufdmwjt820lnhy98g3ywkx6839netw,410717067,1
nomic1ucmgmepntugd2htyhwrekleaz50csfwa7n845g,evmos1ucmgmepntugd2htyhwrekleaz50csfwaq29pa2,640500000,1
nomic1ucn8w977jr4p9rvcfthzdyysxpv5mnf99jeedz,evmos1ucn8w977jr4p9rvcfthzdyysxpv5mnf9mtmdyq,50160061,1
nomic1ucq7xfhnzspmxmannrvuh77q4fux35wda90c0q,evmos1ucq7xfhnzspmxmannrvuh77q4fux35wdrudvxz,12028609,2
nomic1ucrnthag924f70x9r2vfe6k7q3rjvzu5kygtcm,evmos1ucrnthag924f70x9r2vfe6k7q3rjvzu5ga2l3e,58789954,3
nomic1uct2p66rxv48smsqegu3egj867g0a49ahgvz3w,evmos1uct2p66rxv48smsqegu3egj867g0a49af3wkcv,131006218,1
nomic1ucujrk48nn8k8uazt8t8l495usxfpxe4dw4ex7,evmos1ucujrk48nn8k8uazt8t8l495usxfpxe4nhhd0u,50000000,3
nomic1ucusqnfkjyc7xqs78f0n8jz8mrwrjwwupzkuuw,evmos1ucusqnfkjyc7xqs78f0n8jz8mrwrjwwulm5g4v,2300000,1
nomic1ucuxsf7fjcuue0p98acxp8am9wvekky45scu88,evmos1ucuxsf7fjcuue0p98acxp8am9wvekky42f6gw9,50000000,1
nomic1ucwy2h7tf2srtcqjsujklks52txtgvpvmt8nj2,evmos1ucwy2h7tf2srtcqjsujklks52txtgvpv9j98mg,297000000,1
nomic1ucx9nf6ls6pxzfdpjt4uwrlctvt7fxvgw4q0df,evmos1ucx9nf6ls6pxzfdpjt4uwrlctvt7fxvgsvzmyt,70010000,1
nomic1ucxt7vf57kzhg4vqcs55p0xr3wpm904wwgcvfr,evmos1ucxt7vf57kzhg4vqcs55p0xr3wpm904ws36cqp,3109523,3
nomic1ucy889l3dn8rvkk9dguj6yqsvlmkzruk7ausnd,evmos1ucy889l3dn8rvkk9dguj6yqsvlmkzrukqy7y60,2136104706,3
nomic1uczxc9rc34fq6dmats27fpcee402wql4ttmgv4,evmos1uczxc9rc34fq6dmats27fpcee402wql44jeu9h,148076871,1
nomic1ud000vy9c8mstaw7r0we9q929q9aueyhazpta8,evmos1ud000vy9c8mstaw7r0we9q929q9aueyhrmrl59,144000000,3
nomic1ud07ekqgt2jjnk99wmyhd42hfl62n85makuz4l,evmos1ud07ekqgt2jjnk99wmyhd42hfl62n85mr07kua,65000000,1
nomic1ud234ax7xe3qkcj36w9e305w5qgnrd85xc7dva,evmos1ud234ax7xe3qkcj36w9e305w5qgnrd85cpue9l,115984018,1
nomic1ud2hap9aqfrup8krd8fujp8fm2u86c98qxwtju,evmos1ud2hap9aqfrup8krd8fujp8fm2u86c987lvlm7,113025322,1
nomic1ud3efymxux6qdlchs0zzudrnpm2lrjft8e6jyh,evmos1ud3efymxux6qdlchs0zzudrnpm2lrjfteqcxd4,1080000000,1
nomic1ud4krn93udvf5wyr2al28n383kyfpjgcj8wzfq,evmos1ud4krn93udvf5wyr2al28n383kyfpjgcv7vkqz,427657557,2
nomic1ud5yxl8jw3wtud6m5jhrrc34x32snhyuspkapt,evmos1ud5yxl8jw3wtud6m5jhrrc34x32snhyuwc5fgf,559508467,4
nomic1ud6aq2cxvq20lha7rnhmx84alnsyy73c52vg06,evmos1ud6aq2cxvq20lha7rnhmx84alnsyy73c2nwuxc,30000000,1
nomic1ud6c9jm6uvr3jmtw0zdhlrxtvewnftrh88u84q,evmos1ud6c9jm6uvr3jmtw0zdhlrxtvewnftrhe77nuz,36370244,1
nomic1ud89h5r3672m25wvs8am8d6ce0yjyk7ntqzhsv,evmos1ud89h5r3672m25wvs8am8d6ce0yjyk7n4eqrew,20000000,1
nomic1ud8hp3jrmrrkapeac7y5xkjh84th5pra93uwzu,evmos1ud8hp3jrmrrkapeac7y5xkjh84th5pramg76t7,3600000,1
nomic1ud8kx00nlscsd44786e4eul2p87w9gms5asv68,evmos1ud8kx00nlscsd44786e4eul2p87w9gms2yjcn9,70000000,1
nomic1ud92sslusgtn9fk2a93mfvl09j5ushlae9gf7w,evmos1ud92sslusgtn9fk2a93mfvl09j5ushla8u2ahv,24353007,1
nomic1ud9qz5uh25dgtmnlpc35rtlgl76qsknq6pelts,evmos1ud9qz5uh25dgtmnlpc35rtlgl76qsknqycmtzj,45713172,1
nomic1udahzn8l5nsdwsv8q87pec8n6y0y9ht2hje8ue,evmos1udahzn8l5nsdwsv8q87pec8n6y0y9ht2ftmn4m,68683561,2
nomic1udark8mdu32ppszs79dwhp8gj26v5hruwncm8g,evmos1udark8mdu32ppszs79dwhp8gj26v5hrus260w2,167700000,1
nomic1udcpfszdv9afyg95qe5xn7pna5pz53zrchhyap,evmos1udcpfszdv9afyg95qe5xn7pna5pz53zrxw4s5r,5000000,1
nomic1uddh87f76hpsl2qz4dun6kqupzdkp08umv85pt,evmos1uddh87f76hpsl2qz4dun6kqupzdkp08u949qgf,632103104,1
nomic1udej3mud5h4fmzvf4ay573f6kv9ldpup9hmp32,evmos1udej3mud5h4fmzvf4ay573f6kv9ldpupmwe4cg,93886751,1
nomic1uder94dpyrud05e0eq5p7ny4uezzee9q4f3u3j,evmos1uder94dpyrud05e0eq5p7ny4uezzee9qtsngcs,22950100,2
nomic1udgwwxgyeqwf0p6nmjqntlydn2m94zdcq8dhqg,evmos1udgwwxgyeqwf0p6nmjqntlydn2m94zdc770rf2,952112698,3
nomic1udkjl6cu60wkp5xhvlvs7736gy5s2qc56kc3jf,evmos1udkjl6cu60wkp5xhvlvs7736gy5s2qc5y069mt,16249802,1
nomic1udlmk748f5m32tqxtgzc54zwqhehfjhw8aadm4,evmos1udlmk748f5m32tqxtgzc54zwqhehfjhweylejh,26600000,1
nomic1udlywertal295u0us3evyx0yycy9leatsrjdha,evmos1udlywertal295u0us3evyx0yycy9leatw6se7l,107396196,2
nomic1udpdg34d03f3vxt8le95xg2apvcqpfa9y40jks,evmos1udpdg34d03f3vxt8le95xg2apvcqpfa96vdxlj,50500000,1
nomic1udqwhr73xuk5m7vd0hxtnmd979wj00d9jygr8n,evmos1udqwhr73xuk5m7vd0hxtnmd979wj00d9va2hw3,7000000,1
nomic1udr9hszhe88y7vr5fwm29qxk5uk4jcmh60m2zz,evmos1udr9hszhe88y7vr5fwm29qxk5uk4jcmhyke7tq,10939976,1
nomic1udsumfdgxqmj94hmu776rhzamu8x3pyvm8pe09,evmos1udsumfdgxqmj94hmu776rhzamu8x3pyv97rdx8,804700000,1
nomic1udttyyfq3jfn2m3m8vkvmzswl3sxgs2hqumpwg,evmos1udttyyfq3jfn2m3m8vkvmzswl3sxgs2h79e482,51000000,1
nomic1udu6wm5drj85wsdan795c5x3j2kl3gp85ewy02,evmos1udu6wm5drj85wsdan795c5x3j2kl3gp82qvsxg,10000000,1
nomic1udvmrv4amrujnehg5zmmcnfwh36pc8pvxt86n0,evmos1udvmrv4amrujnehg5zmmcnfwh36pc8pvcj9w6d,135890000,1
nomic1udx76x0w3eezykeweu3p9lw5et2k3keawxt0uy,evmos1udx76x0w3eezykeweu3p9lw5et2k3keaslfm4x,200000000,2
nomic1udxugudkjgdpmzh7nd4vcqjry460773y7vvf4t,evmos1udxugudkjgdpmzh7nd4vcqjry460773yq4wauf,123362401,1
nomic1udy0c4mkyevrqh30cpt8ns0levntuq5375xutf,evmos1udy0c4mkyevrqh30cpt8ns0levntuq53qdygzt,852385173,4
nomic1udy6ak8hgnhdup29cc3vg8f8jhpeu0pusf0nm6,evmos1udy6ak8hgnhdup29cc3vg8f8jhpeu0puwsd8jc,38000000,1
nomic1ue0szznctqp7lec4jew3jhem7slhrm48970vef,evmos1ue0szznctqp7lec4jew3jhem7slhrm48m8dcst,134409245,1
nomic1ue2a328uflhcj8z8re2d7zxlq8l8r3ury24yts,evmos1ue2a328uflhcj8z8re2d7zxlq8l8r3ur6nhszj,2500000000,1
nomic1ue2sz6eps00wgcce0uxpwm40u99mlscyywpyl0,evmos1ue2sz6eps00wgcce0uxpwm40u99mlscy6hrskd,106835000,2
nomic1ue3v3sspmza6kh5v5n74994t59m9llq5mfwcjm,evmos1ue3v3sspmza6kh5v5n74994t59m9llq59svvme,19269693,1
nomic1ue4rx9y27hs3um2pn9dy38mmdhdml3aeec5tex,evmos1ue4rx9y27hs3um2pn9dy38mmdhdml3ae8pklsy,105290000,2
nomic1ue6wznallwh24z79mquhww43aq5n8302n05fm2,evmos1ue6wznallwh24z79mquhww43aq5n8302dkkajg,1105035515,1
nomic1ue954nt988r3wney9x0ea5hseuv47rng7sqm6a,evmos1ue954nt988r3wney9x0ea5hseuv47rngqfz0nl,25220000,1
nomic1uean6uvt2wuajklmrnzd2phjpr7ayyhpk99zcm,evmos1uean6uvt2wuajklmrnzd2phjpr7ayyhpgu8k3e,40000000,1
nomic1uecavntgdprzh3m4smmud0cewpl9wwd95l2yv5,evmos1uecavntgdprzh3m4smmud0cewpl9wwd92xgs9k,245410000,1
nomic1ued7j8ng8mhfc4yfpe9zdm7y00755daj43tjr0,evmos1ued7j8ng8mhfc4yfpe9zdm7y00755dajtgfx2d,300000000,3
nomic1uedunkgxr8s0nr7md0dg2x42r8s9gd26dt46uv,evmos1uedunkgxr8s0nr7md0dg2x42r8s9gd26njhw4w,100000000,1
nomic1uee6j5esxuf9w3zqyzxpy7wzfm9yeph36zqnst,evmos1uee6j5esxuf9w3zqyzxpy7wzfm9yeph3ymz8ef,1001560000,1
nomic1uehe3j4tzck747epsn60t0dp7npkfm9j7uzehf,evmos1uehe3j4tzck747epsn60t0dp7npkfm9jq9qd7t,63700000,2
nomic1uejqtnwmw68xjqgeqs8jcu93pjarpcquhuy0rs,evmos1uejqtnwmw68xjqgeqs8jcu93pjarpcquf9xm2j,178505302,1
nomic1uek49c2w6kxlfe58grfxwhwwt4w55rvr8fxnuw,evmos1uek49c2w6kxlfe58grfxwhwwt4w55rvresy84v,15000000,1
nomic1uelvutf65jzjcr30ay6fzefd9z3vzpgc7z0ul8,evmos1uelvutf65jzjcr30ay6fzefd9z3vzpgcqmdgk9,1997200000,7
nomic1uemsmvj4k4wgjlf3cvfq03xja00ew523z6cyp6,evmos1uemsmvj4k4wgjlf3cvfq03xja00ew523ur6sgc,698430749,3
nomic1uemu232lkf67effk7dk0vzcmud28ynmtdggd43,evmos1uemu232lkf67effk7dk0vzcmud28ynmtn32eun,366236071,3
nomic1uephcx7qj2yaswtf5cyyzq4j0ykz0kenl4nvgu,evmos1uephcx7qj2yaswtf5cyyzq4j0ykz0kenpv3cp7,10052879,1
nomic1ueqdxkuzkn9c7v3yt56dze07nnudzuq0uvv8v8,evmos1ueqdxkuzkn9c7v3yt56dze07nnudzuq0z4wn99,200000000,1
nomic1uer54dlp50g829w0r6f7jp9scpf30y0qpaztwm,evmos1uer54dlp50g829w0r6f7jp9scpf30y0qlyql8e,15505298,1
nomic1uer7tzz8t78uus09yaf44yca49dht20k70774r,evmos1uer7tzz8t78uus09yaf44yca49dht20kqku2up,284558733,27
nomic1uerjhz6rvsw82z84tqj5j7uadyd6dvprt4mp0n,evmos1uerjhz6rvsw82z84tqj5j7uadyd6dvpr4ve4x3,249000000,1
nomic1uesf6zdd0zhmwlx9wu28gmv4glp5g65pteq4e0,evmos1uesf6zdd0zhmwlx9wu28gmv4glp5g65p4qzpsd,493475000,3
nomic1uespejfakc7uglz5qqwnrkgznqsn3cyh40ymy8,evmos1uespejfakc7uglz5qqwnrkgznqsn3cyhtkx0d9,235324727,2
nomic1uesyxh3vnd3fmsjn4r7tuzaftuf76azql56v7n,evmos1uesyxh3vnd3fmsjn4r7tuzaftuf76azqpdcch3,25967444,1
nomic1uetvyxaslcfcqytgmkg8uc2mw6jhx8zytaf9e3,evmos1uetvyxaslcfcqytgmkg8uc2mw6jhx8zy4yt3sn,1934818900,2
nomic1ueuctjgmhekae5a4ce4cwu3f55jwh26ad0fwl7,evmos1ueuctjgmhekae5a4ce4cwu3f55jwh26ankt6ku,103363564,1
nomic1ueujv8ls503vlz4csu86c0sgwnd7ag7l0pk7ng,evmos1ueujv8ls503vlz4csu86c0sgwnd7ag7l3c5262,30000000,2
nomic1uev0yk2lx6he0lscd8gkmv0766225wwrggesl5,evmos1uev0yk2lx6he0lscd8gkmv0766225wwrk3mykk,183400000,1
nomic1uev0ztl3w2366y5z29074tgkkgnmmjm4ukm5jy,evmos1uev0ztl3w2366y5z29074tgkkgnmmjm4z0eqmx,25220000,1
nomic1uewtvzrfjtua88awm0lvlf97fx4jxnlwu5k2ez,evmos1uewtvzrfjtua88awm0lvlf97fx4jxnlwzd57sq,135670002,1
nomic1uexz23u0p67ekchcuu7dpmfq6zk4gycl592f2n,evmos1uexz23u0p67ekchcuu7dpmfq6zk4gycl2ugar3,26000000,1
nomic1uezl07clf9dslaqmd5wme4svp7fp5mqj7twztj,evmos1uezl07clf9dslaqmd5wme4svp7fp5mqjqjvkzs,10000000,1
nomic1uf0fgfr5ynazyxuytzq9jfa789ch6hpjmuhhss,evmos1uf0fgfr5ynazyxuytzq9jfa789ch6hpj994rej,3376250,2
nomic1uf2mst0rxa3e2egq4a65ldxjvsg3x877ftvwvm,evmos1uf2mst0rxa3e2egq4a65ldxjvsg3x877hjw69e,70000000,1
nomic1uf3jcntnplwcpxv74efgj3kdmd3lgzncada8ek,evmos1uf3jcntnplwcpxv74efgj3kdmd3lgzncr5lns5,5800000,1
nomic1uf4fs4c57kkachgcrw5jp7psd37n86jmg49p5n,evmos1uf4fs4c57kkachgcrw5jp7psd37n86jmkv84a3,734000000,2
nomic1uf6w8muvsqt4p0nzv6xeq5q2hljk4kzcjxh6qu,evmos1uf6w8muvsqt4p0nzv6xeq5q2hljk4kzcvl4wf7,350000000,1
nomic1uf89mrfl0ktfa3as3g8vkw5jk44zjx4xh06hk5,evmos1uf89mrfl0ktfa3as3g8vkw5jk44zjx4xfkcrlk,485953160,7
nomic1uf8yjp3cthj68x0yns2grq8hpk9c555lgpqvhr,evmos1uf8yjp3cthj68x0yns2grq8hpk9c555lkczc7p,48755000,1
nomic1uf977ewvwjg28fl38vjeu78rnp8khnr5gjdhtn,evmos1uf977ewvwjg28fl38vjeu78rnp8khnr5kt0rz3,899849999,1
nomic1uf9cdkypd0rhjlc5fqsc9sqgy9qq4fp0s6ghw9,evmos1uf9cdkypd0rhjlc5fqsc9sqgy9qq4fp0wr2r88,946897172,2
nomic1uf9nhve50vh040xasqzsv3y6mhuwmvkw0ehg5z,evmos1uf9nhve50vh040xasqzsv3y6mhuwmvkw3q4uaq,70000000,1
nomic1uf9qh74ca3xv3ad8yvvvgtx24gv95pynvrmyx0,evmos1uf9qh74ca3xv3ad8yvvvgtx24gv95pynj6es0d,804000000,4
nomic1uf9w73xhfc0ff66lwgm3l2rlsfq7ppqk7xrkjf,evmos1uf9w73xhfc0ff66lwgm3l2rlsfq7ppqkqlpzmt,70000000,1
nomic1ufa0qx764rmsd06lx4qj584ja5acq5x26ydscc,evmos1ufa0qx764rmsd06lx4qj584ja5acq5x2ya0y36,12065950,2
nomic1ufd0e85xp2phsczrajnzt08f456jk6sdhedhz5,evmos1ufd0e85xp2phsczrajnzt08f456jk6sdfq0rtk,531000000,1
nomic1ufdjyrqp4hh8vkgt0gy0afrp4nsfj6m4gqhhtt,evmos1ufdjyrqp4hh8vkgt0gy0afrp4nsfj6m4ke4rzf,380596999,1
nomic1ufdz52qt5ys3elzly339ytcghugyvy8s0xe9lf,evmos1ufdz52qt5ys3elzly339ytcghugyvy8s3lm3kt,9955771,1
nomic1ufdzcujrts2fp5gynr8sgg8ff77449cnldgf2n,evmos1ufdzcujrts2fp5gynr8sgg8ff77449cnp52ar3,50000000,1
nomic1ufdzxh8td7ueqglgstugvwhrl6sfkc9zhfe6kl,evmos1ufdzxh8td7ueqglgstugvwhrl6sfkc9zfsmwla,50000000,1
nomic1ufezraljy7g0wtnuu7cuatya5xfw3wyu73x9ms,evmos1ufezraljy7g0wtnuu7cuatya5xfw3wyuqgy3jj,11312168,1
nomic1ufgku2w7e4ppp9y2ltc2h7ptkmh9cyy5x3l0a4,evmos1ufgku2w7e4ppp9y2ltc2h7ptkmh9cyy5cgam5h,11456820,1
nomic1ufjtymxly68nnlucd25legmywefz8h98w36wu0,evmos1ufjtymxly68nnlucd25legmywefz8h98sgc64d,90882404,1
nomic1ufjyux3smezqczv2hkqvnu5meupyqq3f7n99r0,evmos1ufjyux3smezqczv2hkqvnu5meupyqq3fq2832d,114997050,1
nomic1ufkq30hz405q2807haz68cgwj3hmtaz7kfztj6,evmos1ufkq30hz405q2807haz68cgwj3hmtaz7gsqlmc,400600000,1
nomic1ufl855h677kddqp4lh29z8zpxvtfr6skmtgehm,evmos1ufl855h677kddqp4lh29z8zpxvtfr6sk9j2d7e,37950000,1
nomic1ufld7j72g348zsqkzktg0c6vrre4fmnyycucx3,evmos1ufld7j72g348zsqkzktg0c6vrre4fmny6p7v0n,133053417,2
